web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1583618751-1790","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","آل الشيخ يلتقي وزير التعليم الفني والتدريب المهني اليمني
#وزارة_التعليم
https://www.moe.gov.sa/ar/news/Pages/ymn-2019-5.aspx …pic.twitter.com/AglwFLXdS3","14","72","73","1554228257000","11:04 AM - 2 Apr 2019","/moe_gov_sa/status/1113140106955771905"
"1583618751-1523","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@e3lam_trbwe","الإعلام والاتصال_القريات","نظام نور يتجاوز حاجز الـ 400 ألف طلب في الثانية
#صحيفة_الوطن
https://www.alwatan.com.sa/article/1007048/ …
@moe_gov_sa 
@guriatedu_gov 
@DR_M_Althobait 
@HamadMAlSheikhpic.twitter.com/lLk5T1wELv","5","13","14","1556126170000","10:16 AM - 24 Apr 2019","/e3lam_trbwe/status/1121100531529846785"
"1583618751-2088","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزارة_التعليم تفعل برنامج #اليوم_الخليجي_للموهبة_والإبداع ٢٠١٩ بمشاركة الموهوبين والموهوبات والمهتمين والمختصين في برامج الموهبة والإبداع.pic.twitter.com/EMzzU4MCVj","21","167","136","1551616653000","4:37 AM - 3 Mar 2019","/moe_gov_sa/status/1102186244942020608"
"1583618751-1732","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","بهدف التكامل بين قطاعات #وزارة_التعليم..
افتتاح ورشة عمل قاموس البيانات
https://www.moe.gov.sa/ar/news/Pages/da-w-2019-5.aspx …pic.twitter.com/fJDZeHq5b0","6","77","65","1554701828000","10:37 PM - 7 Apr 2019","/moe_gov_sa/status/1115126408249004032"
"1583618751-1987","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@eine241","عائشة","Amazon","1","","","1552411318000","10:21 AM - 12 Mar 2019","/eine241/status/1105519314600378374"
"1583618751-1921","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@il_alharbi22","لمى البشري","#حركة_النقل_الخارجي 
من حقي أن ارى امي سعيده ،اتمنى ان يُنظر في معاناة امي وغيرها ،واتمنى لكل مسؤول ان يجرب معاناة امي وسفرها لآداء واجب العمل حقًا اريد ان اعرف شعور اي مسؤول وهو يداوم ٢٠٠ كم فقط! 
 @minister_moe_sa @moe_gov_sa @mualosaimi","10","28","28","1552803411000","11:16 PM - 16 Mar 2019","/il_alharbi22/status/1107163869707943936"
"1583618751-1653","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@guriatedu_gov","إدارة تعليم القريات","#حفل_تكريم_الطلاب_المتفوقين
#تعليم_القريات 
@moe_gov_sa @Edu_Performance @Media_M_Epic.twitter.com/AUXRT1BhKe","1","19","14","1555329269000","4:54 AM - 15 Apr 2019","/guriatedu_gov/status/1117758085320331264"
"1583618751-1658","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Rtoooly1","مــــنــــى  ✨","""يارب الأمنيات والدعوات المُرسله ، رُدها لنا غيثًا مُفرحًا”.
@kbsalsaud 
@KingSalman 
@minister_moe_sa 
@moe_gov_sa 
@Badermasaker #تنفيذ_توصيه_كليات_التربيه٦٦٦","2","115","45","1555261728000","10:08 AM - 14 Apr 2019","/Rtoooly1/status/1117474797498269696"
"1583618751-1709","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@e3lam_alula","إدارة تعليم العلا","#TlMSS_KSA
@moe_gov_sa pic.twitter.com/4I6PzBV0s0","2","13","9","1554862923000","7:22 PM - 9 Apr 2019","/e3lam_alula/status/1115802088146128898"
"1583618751-1685","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@alalwan_o","Dr. Ola Alalwan","It was really nice meeting you CEO, Bjorn, Linnea, and the rest of the group yesterday","","","3","1555055496000","12:51 AM - 12 Apr 2019","/alalwan_o/status/1116609797778857984"
"1583618751-2013","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","لاعبو الأهلي والاتحاد: #دوري_المدارس بداية تصحيح المسار لعودة المواهب إلى الأندية والمنتخبات
⁦@DawriMadaris⁩ 
https://www.moe.gov.sa/ar/news/Pages/i-a-1440-1.aspx …pic.twitter.com/Jaa5PfuSWF","6","67","89","1552238054000","10:14 AM - 10 Mar 2019","/moe_gov_sa/status/1104792592364027904"
"1583618751-2085","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@mahdedu","إدارة تعليم المهد","#المساعدة_تعليمية تكرم القائدة والمنسقة والطالبة الفائزة بالمركز الأول على مستوى الإدارة بمتوسطة الهرارة في   #مشروع_تحدي_القراءة_العربي
@moe_gov_sa pic.twitter.com/CWdFOC4wmc","1","12","8","1551629001000","8:03 AM - 3 Mar 2019","/mahdedu/status/1102238036593688578"
"1583618751-1858","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@um__0","om 3mori","حسابات رسمية لوزارة التعليم 
@moe_gov_sa 
@Teachers__ksa 
@MOETawasul 
@mualosaimi 
@ncepd_edu 
@Edu_Performance 
@iEN_tv 
في باقي حسابات بس ذكرت الحسابات المهمة","3","21","75","1553364873000","11:14 AM - 23 Mar 2019","/um__0/status/1109518813521940480"
"1583618751-2038","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@1WoJjhvUkBKRSQq","عفراء","Great achievement.Well done.","","","1","1552061349000","","/1WoJjhvUkBKRSQq/status/1104051435241639937"
"1583618751-1801","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@makkah_edu","إدارة تعليم مكة","#الآن فرسان #تعليم_مكة يصلون #الرياض للمشاركة غداً #الاثنين في النصف النهائي من منافسات المسابقة الوطنية الثقافية الكبرى #فرسان_التعليم وذلك على الهواء مباشرة على #قناة_عين  في  8:30 م؛ مع وزملائهم من #تعليم_الطائف 
لاتنسوهم من الدعاء
#مكة_الطائف
@iEN_tv 
@moe_gov_sa pic.twitter.com/og16iZP8ji","2","23","28","1554060656000","12:30 PM - 31 Mar 2019","/makkah_edu/status/1112437138988113921"
"1583618751-1743","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@ishrafshamal","مكتب تعليم شمال الرياض / بنات","سيتحقق الحلم بإذن الله 

#تعليم_الرياض
#TIMSS_KSA
@moe_gov_sa 
@riyadh_edu 
@eshraf11 
@iEN_tv 
@almosaed_riyedupic.twitter.com/tEPRXdE3IM","1","20","24","1554619628000","11:47 PM - 6 Apr 2019","/ishrafshamal/status/1114781637135433728"
"1583618751-1661","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Saudi_Gazette","Saudi Gazette","Several MoUs were signed with a number of prestigious #universities to reserve seats for #Saudi bachelor’s degree students in #nursing and clinical training. @moe_gov_sa http://bit.ly/2UPuAB3","","6","5","1555242682000","4:51 AM - 14 Apr 2019","/Saudi_Gazette/status/1117394912578818048"
"1583618751-1836","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@sabyaedu","إدارة تعليم صبيا","بيان |

تعليم صبيا يَطمئن، ويُطمئن.. حادث معلمات الداير عرضي ولا إصابات ولله الحمد.

http://sabiaedugate.com/ar/?p=15775 

@mualosaimi
@moe_gov_sa","13","27","44","1553534641000","10:24 AM - 25 Mar 2019","/sabyaedu/status/1110230872492519427"
"1583618751-1922","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Specialedujaz","إدارة التربية الخاصة بجازان","@CentralJazan
@moe_gov_sa
@Media_M_E
@jazanedu
#TIMSS_KSA
 بث مباشر | 

فنيات في تعليم المعوقين بصرياًhttps://www.pscp.tv/w/b13ZwDFvTmpsSnhxck5EUXd8MXJteFBRa1BlUG5LTgCWYyfKW8zMgavNSraSdF_c8Q9lw6i2_DF3DIOxkycP …","","14","16","1552802513000","11:01 PM - 16 Mar 2019","/Specialedujaz/status/1107160103478874114"
"1583618751-1762","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@makkah_edu","إدارة تعليم مكة","فرسان #تعليم_مكة يحققون لقب بطولة #فرسان_التعليم بعد تغلبهم على فرسان #تعليم_الشرقية بنتيجة 27 نقطة مقابل 22 نقطة 
 #قناة_عين  
#مكة_الشرقية 
@iEN_tv 
@moe_gov_sa pic.twitter.com/HDrfXir4Lf","62","109","147","1554405213000","12:13 PM - 4 Apr 2019","/makkah_edu/status/1113882314495463427"
"1583618751-1680","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@PMU_KSA","PMU","Great third day in #Riyadh attending #IECHE2019 #IECHE #HigherEd conference. #saudivision2030 #edchat @moe_gov_sa pic.twitter.com/llMIz9WpfP","","2","4","1555096063000","12:07 PM - 12 Apr 2019","/PMU_KSA/status/1116779950030323713"
"1583618751-2101","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@alma3du","تعليم رجال ألمع","""مدير التعليم"" :
من منبر الإعلام أقول 
إخواني وأخواتي قادة المركبات من معلمين وطلاب وكافة فئات المجتمع..
الجوال قد يتحوّل من وسيلة إفادة و إمتاع إلى أداة أحزانٍ ومآسٍ.
#ردك_يضرك
#تعليم_ألمع
 @moe_gov_sa
@eMoroorpic.twitter.com/IbUSBmFfNq","","6","11","1551527389000","3:49 AM - 2 Mar 2019","/alma3du/status/1101811845164339200"
"1583618751-1789","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Alsoqeer","عبدالرحمن الصقير","يوجد في المملكة مايقارب 18700 مدرسة حكومية للجنسين (للمراحل الثلاث)، ذات اسوار ومساحات واسعة وخالية من الأشجار، لو زُرِع داخل وفي محيط كل مدرسة 200 شجرة فقط بالاستفادة من المياه الرمادية لحصلنا على ما مجموعه 3,740,000 شجرة.
#الأشجار_هي_الحل
@moe_gov_sa
@MEWA_KSA 
@saudimomrapic.twitter.com/NdyvW4wj2j","30","123","64","1554228750000","11:12 AM - 2 Apr 2019","/Alsoqeer/status/1113142174806413312"
"1583618751-1546","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@e3lam_trbwe","الإعلام والاتصال_القريات","#شكرا_رجال_أمننا
@moe_gov_sa 
@guriatedu_gov 
@DR_M_Althobaitpic.twitter.com/mmvAnhdf63","1","13","9","1555883499000","2:51 PM - 21 Apr 2019","/e3lam_trbwe/status/1120082694879289345"
"1583618751-1991","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يستقبل السفير المغربي لدى المملكة
https://www.moe.gov.sa/ar/news/Pages/mo-a-2019-7.aspx …pic.twitter.com/TyY5LC8eM0","20","75","82","1552392935000","5:15 AM - 12 Mar 2019","/moe_gov_sa/status/1105442211167129605"
"1583618751-1985","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@OKAZ_online","صحيفة عكاظ","لقاء خريجات «التربية» وآل الشيخ.. هل يحرك جمود ملف عجز عنه 6 وزراء؟

#عكاظ
@moe_gov_sa
 http://bit.ly/2u1Ttdt","45","156","80","1552414433000","11:13 AM - 12 Mar 2019","/OKAZ_online/status/1105532379651862529"
"1583618751-1928","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","تعرف على النسبة التي حصل عليها الطلاب السعوديين في الاختبارات الدولية TIMSS في مادة العلوم
#TIMSS_KSA
https://www.moe.gov.sa/ar/news/Pages/t-m-2019-547.aspx …pic.twitter.com/3aq1wnLGsJ","226","673","531","1552738369000","5:12 AM - 16 Mar 2019","/moe_gov_sa/status/1106891064483500032"
"1583618751-2040","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@jazanedu","إدارة تعليم جازان","فيديو | 

التسجيل الكامل لحفل افتتاح #ملتقى_اللغة_الإنجليزية_بتعليم_جازان الذي نظمه #مكتب_تعليم_فرسان 
وحظي بإعجاب الجميع .

@moe_gov_sa 
@iEN_tvhttps://youtu.be/-4OgY_f159o","10","38","35","1552045865000","3:51 AM - 8 Mar 2019","/jazanedu/status/1103986490596564993"
"1583618751-1720","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","قبل انطلاقتها |
#وزير_التعليم يطمئن على سير أعمال تطبيق اختبارات #TIMSS_KSA واستعداد الطلاب والطالبات ومدارس التعليم العام لخوضها مثنياً على جهود المعلمين والمعلمات والهيئة الإدارية.pic.twitter.com/QyRQQcepqz","365","1.3K","1.0K","1554792192000","11:43 PM - 8 Apr 2019","/moe_gov_sa/status/1115505424449536000"
"1583618751-1471","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزارة_التعليم و #هيئة_الرياضة تقيمان قرعة بطولة المملكة لنخبة #دوري_المدارس.. غداً
⁦@DawriMadaris⁩ 
https://www.moe.gov.sa/ar/news/Pages/d-m-2019-24.aspx …pic.twitter.com/lW8wLGwRVz","18","70","65","1556541747000","5:42 AM - 29 Apr 2019","/moe_gov_sa/status/1122843586364628992"
"1583618751-1490","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@kimm_9336","عبدالحكيم","لا يمكن في وزارة محترمة تحترم منسوبيها وتحترم المجتمع 
 أن تتحول قضية من قضايا منسوبيها ل قضية رأي عام 
ويصمت الوزير
وتصمت الوزارة 
ويسكت المتهم 
وتخرس الألسن 
والكل يصمت 
الاحترام أن تعيد الحق لصاحبه
@minister_moe_sa @Latifh_dleehan @moe_gov_sa 

 #لطيفة_الدليهان_ياوزير_التعليمhttps://twitter.com/Latifh_dleehan/status/1122230321456537601 …","17","271","175","1556402964000","3:09 PM - 27 Apr 2019","/kimm_9336/status/1122261490965389312"
"1583618751-1585","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@psnedu","مجمع الأميرسعود نايف التعليمي المتوسط - الثانوي","كلمة مدير تعليم الشرقية د. ناصر الشلعان بمناسبة مسابقة المنافسات المسرحية ومعرض التربية الفنية (برامج فصول الأمل) و شكره لإدارة المجمع على حسن و جودة الضيافة و التنظيم و التريب.
@edueast_sa @wd_edu @moe_gov_sa @edueast19 
#فصول_الأملpic.twitter.com/TuMi5GdXlX","","12","7","1555623761000","2:42 PM - 18 Apr 2019","/psnedu/status/1118993276701421568"
"1583618751-1559","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يشارك في تدشين مشروع ""معا من أجل التعليم في اليمن"" بين المملكة والجمهورية اليمنية⁩، الذي أطلقه مركز الملك سلمان للإغاثة بالتعاون مع #وزارة_التعليم وقيادة القوات المشتركة.pic.twitter.com/6SpLkXCgJx","23","140","130","1555856852000","7:27 AM - 21 Apr 2019","/moe_gov_sa/status/1119970931345170432"
"1583618751-1599","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@e3lam_alula","إدارة تعليم العلا","أنهى قسم التجهيزات المدرسية مقابلات واختبار المتقدمين لأمانة مراكز مصادر التعلم ، حيث بلغ عدد المتقدمين عشرون معلما ، هذا وسيعلن القسم نتائج المفاضلة في وقت لاحق
@moe_gov_sa pic.twitter.com/foufsUuz45","3","4","9","1555578841000","2:14 AM - 18 Apr 2019","/e3lam_alula/status/1118804869522051078"
"1583618751-2062","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@amerallozy_454","الاعلامي عامر اللوزي  🇸🇦","@moe_gov_sa @minister_moe_sa @HAIL_EDU @motabalawwd 
الطالب #فواز_الشمري 
هذا الشبل ضرب اجمل الأمثلة:
التعاون
الصداقة
الوفاء
الحب
جسد قول المصطفى صل الله عليه وسلم (لَا يُؤْمِنُ أَحَدُكُمْ حَتَّى يُحِبَّ لِأَخِيهِ مَا يُحِبُّ لِنَفْسِهِ )
عندما حمل زميله الضرير ليشاركهم اللعبpic.twitter.com/p780h7brT5","6","134","27","1551829031000","3:37 PM - 5 Mar 2019","/amerallozy_454/status/1103077025156423680"
"1583618751-1810","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@btq2017","بتق 18الابتدائية الثامنة عشر لتحفيظ القرآن الكريم","الاختبارات الدوليه يداً بيد لنصل الى القمه من اجل الوطن وطننا يستحق اكثر 
#TIMSS_KSA
@moe_gov_sa
@riyadh_edu @rawabiofficepic.twitter.com/qDlc7ay1EA","2","18","22","1553933717000","1:15 AM - 30 Mar 2019","/btq2017/status/1111904715971969025"
"1583618751-1869","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","غداً السبت..
#وزير_التعليم يدشن ورشة العمل الخاصة بإدخال #اللغة_الصينية في التعليم بمشاركة عددٍ من الخبراء والمهتمين.pic.twitter.com/ulPQJtGxmm","443","1.6K","1.2K","1553282781000","12:26 PM - 22 Mar 2019","/moe_gov_sa/status/1109174494256656385"
"1583618751-1498","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@jazanedumedia","إدارة العلاقات العامة والإعلام بتعليم جازان","تهنئة |

#تعليم_جازان 
@moe_gov_sa 
@Teachers_jazanpic.twitter.com/Edtj7BTVBc","2","33","36","1556306018000","12:13 PM - 26 Apr 2019","/jazanedumedia/status/1121854870326259712"
"1583618751-1821","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يستقبل السفير النيبالي لدى المملكة
https://www.moe.gov.sa/ar/news/Pages/n-b-a-2019.aspx …pic.twitter.com/tovKVb0ESf","14","80","64","1553705202000","9:46 AM - 27 Mar 2019","/moe_gov_sa/status/1110946256627609602"
"1583618751-1763","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@e3lam_alula","إدارة تعليم العلا","الطالبة وفاء المزيني تحقق المركز الثالث برونزي على مستوى المملكة في مشروع صناعة الأفلام
الرابط
https://bit.ly/2HYIUku 

@moe_gov_sa pic.twitter.com/HQqS5eMFW9","4","13","17","1554401473000","","/e3lam_alula/status/1113866628415021056"
"1583618751-2007","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@ali_s_mk","متحف قديم التعليم","التعليم في الاحساء عام ١٣٧١
في عهد الملك عبدالعزيز 
عبر جريدة البلاد السعودية 
@kingsaud @nfaees @ksak44 @AhsaPast @HasaTourism @hasanewscom @Sharqiya_Voice @edueast_sa @moe_gov_sa 
#منشن_الطيبين 
قسم الصحافة بمتحف قديم التعليم 
مبادرة .وطنpic.twitter.com/I80bu3ayN7","3","25","27","1552277777000","9:16 PM - 10 Mar 2019","/ali_s_mk/status/1104959203314225152"
"1583618751-2035","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@ali_s_mk","متحف قديم التعليم","مجلة المعرفة .عام ١٣٨٢
من نوادر المجلات التعليمية 
#متحف_قديم_التعليم 
@moe_gov_sa @minister_moe_sa @almaydanedu @SaudiEDpic.twitter.com/mOAeiuPgsm","","10","14","1552070842000","10:47 AM - 8 Mar 2019","/ali_s_mk/status/1104091254869114881"
"1583618751-1969","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@hasebtabuk","قسم الحاسب الآلي","التوصيات الختامية لملتقى رؤساء ورئيسات أقسام الحاسب الآلي وإجراءات تنفيذها بعد اعتمادها من سعادة وكيل الوزارة للأداء التعليمي.

https://drive.google.com/open?id=1BguwvsP4G4eWMrTa_veaOs9-mFo9ctUH …

@moe_gov_sa
@Edu_Performance
@eduishraf
@tabuk_edu
@Edu2Tbk
@edu_tabuk_girls","2","36","32","1552499570000","10:52 AM - 13 Mar 2019","/hasebtabuk/status/1105889469322924034"
"1583618751-1850","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@_saud15","سعود","Expired","","","","1553438248000","7:37 AM - 24 Mar 2019","/_saud15/status/1109826571613949952"
"1583618751-1526","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@s18inter","م/18 تبوك","هذا من فضل الله و أن من علينا بنعم تسهل امورنا و تنجز اعمالنا بيسر و سهولة الحمدلله و الشكر . و ادام الله علينا التقدم و النجاح و الفلاح . وطني إلى الامام إلى التقدم و الازدهار","","2","9","1556124243000","9:44 AM - 24 Apr 2019","/s18inter/status/1121092448367910917"
"1583618751-2118","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@al_hassi_scool","إبتدائية الحسي بأملج ✨","تفعيل برنامج المشي الصحي 
#الملف_الإعلامي_بوزارة_التعليم
@jf_moe
@tabuk_edu 
@moe_gov_sa 
@Umlij1450 
@oihm1
@nawalsanyourpic.twitter.com/M0NnArQpwJ","","","","1551410457000","7:20 PM - 28 Feb 2019","/al_hassi_scool/status/1101321396611887104"
"1583618751-1544","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@scchool14","‏الابتدائية(14)والروضة (2)/. ب (4)لتعليم الكبار","#الملف_الاعلامي_وزاره_التعليم 
تكريم وتوديع للمعلمات المنقولات  والمتقاعدات بالروضة الثانية فأختلطت مشاعر الفرح والحزن على فراقهم متمنين لهم دوام السعادة 
القائدة التربوية/ثريا العطية.
#تعليم_القريات
@e3lam_trbwe @guriatedu_gov @Kindergarten_k1 @Media_M_E @moe_gov_sa pic.twitter.com/68LK92ZMW9","","7","7","1555921543000","1:25 AM - 22 Apr 2019","/scchool14/status/1120242262829617152"
"1583618751-1834","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@meso202015","ابداع معلمه 🌟 创意老师.","من تبوكنا تبوك الورد طلابنا وطالباتنا ينثرون وروداً فواحه شذاها يصل الى ارجاء العالم
وهم يرددون نحن قادرون وبهمتنا سنصل
لنرفع اسم وطننا عاليا لانه يستحق
#TIMSS_KSA 
@oihm1 
@Media_M_E 
@moe_gov_sa 
#اعلاميات_رائدات
@YYehyagpic.twitter.com/LoXAsYRHuC","1","30","41","1553555671000","4:14 PM - 25 Mar 2019","/meso202015/status/1110319079477243904"
